query,recipe_id,publisher,source_url,image_url,social_rank,publisher_url,title,sum_cal,sum_fat,sum_carb,sum_protein
green bean,a7ac9c,BBC Good Food,http://www.bbcgoodfood.com/recipes/4412/soy-steamed-chicken-with-oriental-rice,http://forkify-api.herokuapp.com/images/4412_MEDIUM08b8.jpg,57.92888068458553,http://www.bbcgoodfood.com,Soy steamed chicken with oriental rice,2791.9462,257.4398,116.87570000000001,16.7273
green bean,6a374c,BBC Good Food,http://www.bbcgoodfood.com/recipes/5117/three-bean-tomato-and-spinach-stew,http://forkify-api.herokuapp.com/images/5117_MEDIUM4128.jpg,55.598912316765414,http://www.bbcgoodfood.com,"Three bean, tomato &amp; spinach stew",1962.4903,92.2555,233.75,70.8086
green bean,32182,All Recipes,http://allrecipes.com/Recipe/Teris-Dinner-In-A-Pumpkin/Detail.aspx,http://forkify-api.herokuapp.com/images/49823431c5.jpg,54.92648165237877,http://allrecipes.com,Teri's Dinner in a Pumpkin,5874.673433948501,368.80220611197495,282.286940188475,354.68987282435
bean,54400,Two Peas and Their Pod,http://www.twopeasandtheirpod.com/smashed-chickpea-avocado-salad-sandwich/,http://forkify-api.herokuapp.com/images/smashedchickpeaavocadosaladsandwich29c5b.jpg,100.0,http://www.twopeasandtheirpod.com,Smashed Chickpea & Avocado Salad Sandwich,1106.30826826,16.789914009,188.427568555,58.628456185
bean,16553,All Recipes,http://allrecipes.com/Recipe/Homemade-Black-Bean-Veggie-Burgers/Detail.aspx,http://forkify-api.herokuapp.com/images/507107991f.jpg,100.0,http://allrecipes.com,Homemade Black Bean Veggie Burgers,859.6419278719999,8.562961848,146.92389159519996,53.45472089439999
bean,690,All Recipes,http://allrecipes.com/Recipe/Addictive-Sweet-Potato-Burritos/Detail.aspx,http://forkify-api.herokuapp.com/images/42134272.jpg,100.0,http://allrecipes.com,Addictive Sweet Potato Burritos,1970.1568667112,84.747140984,198.92305040239998,104.42095383039998
bean,47084,The Pioneer Woman,http://thepioneerwoman.com/cooking/2010/11/green-bean-casserole/,http://forkify-api.herokuapp.com/images/greenbeans3fa6.jpg,99.99999999999999,http://thepioneerwoman.com,Green Bean Casserole,1451.8310784636,42.49749930040001,225.629449796,54.2372746196
bean,47064,The Pioneer Woman,http://thepioneerwoman.com/cooking/2011/01/chicken-tortilla-soup/,http://forkify-api.herokuapp.com/images/5337400468_d5892f3a03_od5cd.jpg,99.99999999999994,http://thepioneerwoman.com,Chicken Tortilla Soup,2614.8828196799996,107.5274506112,86.07770000000001,313.337569152
bean,54419,Two Peas and Their Pod,http://www.twopeasandtheirpod.com/vegetarian-quinoa-chili/,http://forkify-api.herokuapp.com/images/quinoachili15b76.jpg,99.9999999999998,http://www.twopeasandtheirpod.com,Vegetarian Quinoa Chili,2737.036671845,19.5764568555,508.64068964449996,164.46969634949997
bean,28924,All Recipes,http://allrecipes.com/Recipe/Slow-Cooker-Chicken-Taco-Soup/Detail.aspx,http://forkify-api.herokuapp.com/images/9843414ab7.jpg,99.99999999999945,http://allrecipes.com,Slow Cooker Chicken Taco Soup,2967.3471219895,106.62606382275001,424.58890723317495,103.66202022389999
bean,35168,Closet Cooking,http://www.closetcooking.com/2012/04/buffalo-chicken-chili.html,http://forkify-api.herokuapp.com/images/Buffalo2BChicken2BChili2B5002B9548b7d71737.jpg,99.99999999999191,http://closetcooking.com,Buffalo Chicken Chili,1572.542629525,75.50710347200001,96.169512817,138.59831626250002
bean,48364,Steamy Kitchen,http://www.steamykitchen.com/271-vietnamese-beef-noodle-soup-pho.html,http://forkify-api.herokuapp.com/images/vietnamesephorecipe2200x150b8fd.jpg,99.99999999999105,http://www.steamykitchen.com,Vietnamese Pho: Beef Noodle Soup Recipe,10044.9081016,435.2475024799998,662.8151849999999,758.8867598600001
bean,28161,All Recipes,http://allrecipes.com/Recipe/Seven-Layer-Taco-Dip/Detail.aspx,http://forkify-api.herokuapp.com/images/24619627a5.jpg,99.99999999996372,http://allrecipes.com,Seven Layer Taco Dip,2779.030752680801,206.21537806359999,174.85154961330002,73.2678042328
bean,26057,All Recipes,http://allrecipes.com/Recipe/Quinoa-And-Black-Beans/Detail.aspx,http://forkify-api.herokuapp.com/images/357989401d.jpg,99.9999999999452,http://allrecipes.com,Quinoa and Black Beans,797.9475573799999,8.793314232500002,141.6062046205,45.8960133385
bean,54438,Two Peas and Their Pod,http://www.twopeasandtheirpod.com/honey-cinnamon-roasted-chickpeas/,http://forkify-api.herokuapp.com/images/honeycinnamonroastedchickpeas451a.jpg,99.99999999987293,http://www.twopeasandtheirpod.com,Honey Cinnamon Roasted Chickpeas,164.65501788400002,10.376087600600002,15.480371237,3.160757079
bean,46992,The Pioneer Woman,http://thepioneerwoman.com/cooking/2011/09/frito-chili-pie/,http://forkify-api.herokuapp.com/images/TPW_1850d7c8.jpg,99.99999999972542,http://thepioneerwoman.com,Frito Chili Pie,5638.021271924,301.10179815099997,368.5706581239999,289.266429802
bean,4386,All Recipes,http://allrecipes.com/Recipe/Boilermaker-Tailgate-Chili/Detail.aspx,http://forkify-api.herokuapp.com/images/890638f7df.jpg,99.9999999994656,http://allrecipes.com,Boilermaker Tailgate Chili,8052.385420916201,565.9682534703499,419.25658931820004,327.6215428452
bean,26354,All Recipes,http://allrecipes.com/Recipe/Real-Hummus/Detail.aspx,http://forkify-api.herokuapp.com/images/256551c864.jpg,99.99999999900089,http://allrecipes.com,Real Hummus,368.84829105899996,14.073640938899999,56.988665723,14.7063369002
bean,35628,Closet Cooking,http://www.closetcooking.com/2012/02/taco-stuffed-shells.html,http://forkify-api.herokuapp.com/images/Taco2BStuffed2BShells2B5002B7249e76e46ea.jpg,99.99999999852123,http://closetcooking.com,Taco Stuffed Shells,3324.065343090001,195.39261663599996,272.442402842,111.2888091388
bean,15004,All Recipes,http://allrecipes.com/Recipe/Grandmas-Green-Bean-Casserole/Detail.aspx,http://forkify-api.herokuapp.com/images/145596ec2b.jpg,99.99999999527647,http://allrecipes.com,Grandma's Green Bean Casserole,520.8927063345,30.55106808495,47.513665946500005,19.4946255291
bean,36808,Simply Recipes,http://www.simplyrecipes.com/recipes/quinoa_salad_with_black_beans_corn_and_tomatoes/,http://forkify-api.herokuapp.com/images/quinoablackbeansalada1300x20052f36ae2.jpg,99.99999999458153,http://simplyrecipes.com,"Quinoa Salad with Black Beans, Corn, and Tomatoes",454.61028216666665,14.795866666666665,37.441,10.110533333333333
bean,39943,Real Simple,http://www.realsimple.com/food-recipes/browse-all-recipes/slow-cooker-vegetarian-chili-with-sweet-potatoes-00000000049528/index.html,http://forkify-api.herokuapp.com/images/beansoup_30041809051.jpg,99.99999999448804,http://realsimple.com,Slow-Cooker Vegetarian Chili With Sweet Potatoes,623.9881500000001,5.32845,128.2429,31.842299999999998
bean,97486e,Smitten Kitchen,http://smittenkitchen.com/blog/2012/10/pancetta-white-bean-and-swiss-chard-pot-pies/,http://forkify-api.herokuapp.com/images/8090478286_32b131d5595814.jpg,99.99999999174572,http://www.smittenkitchen.com,"pancetta, white bean and chard pot pies",3709.1326090636007,177.8462645604,460.60439299600006,92.61264929959998
bean,47700,101 Cookbooks,http://www.101cookbooks.com/archives/amazing-black-bean-brownies-recipe.html,http://forkify-api.herokuapp.com/images/amazing_brownie_recipe9f94.jpg,99.99999999152644,http://www.101cookbooks.com,Amazing Black Bean Brownies,1090.1769825963997,70.1970010136,96.91264208679999,18.566506527599998
bean,35626,Closet Cooking,http://www.closetcooking.com/2012/08/taco-quesadilla-pizza.html,http://forkify-api.herokuapp.com/images/Taco2BQuesadilla2BPizza2B5002B4417a4755e35.jpg,99.99999998319973,http://closetcooking.com,Taco Quesadilla Pizzas,1247.028130385,85.53107457499999,67.02610000000001,51.24925827
bean,606bf4,Whats Gaby Cooking,http://whatsgabycooking.com/bbq-chicken-quinoa-salad/,http://forkify-api.herokuapp.com/images/BBQChickenQuinoaSalad1a0f2.jpg,99.99996084937123,http://whatsgabycooking.com,BBQ Chicken Quinoa Salad,210.8874,6.0706,28.6148,12.977599999999999
bean,12970,All Recipes,http://allrecipes.com/Recipe/Fabulous-Wet-Burritos/Detail.aspx,http://forkify-api.herokuapp.com/images/6160322aab.jpg,99.99999996844402,http://allrecipes.com,Fabulous Wet Burritos,3351.89721422655,158.14551081174994,351.75812570925,125.68651153647497
bean,46944,The Pioneer Woman,http://thepioneerwoman.com/cooking/2012/03/new-york-style-chopped-salad/,http://forkify-api.herokuapp.com/images/choppedsalad7709.jpg,99.9999999516044,http://thepioneerwoman.com,New York Style Chopped Salad,1367.593,103.52799999999999,64.12,66.16
bean,46941,The Pioneer Woman,http://thepioneerwoman.com/cooking/2012/03/petite-vanilla-scones/,http://forkify-api.herokuapp.com/images/sconec1bc.jpg,99.99999994069736,http://thepioneerwoman.com,Petite Vanilla Bean Scones,2511.071979783334,196.36790985000005,165.3721295183333,31.078369480000003
chickpea,54400,Two Peas and Their Pod,http://www.twopeasandtheirpod.com/smashed-chickpea-avocado-salad-sandwich/,http://forkify-api.herokuapp.com/images/smashedchickpeaavocadosaladsandwich29c5b.jpg,100.0,http://www.twopeasandtheirpod.com,Smashed Chickpea & Avocado Salad Sandwich,1106.30826826,16.789914009,188.427568555,58.628456185
chickpea,54438,Two Peas and Their Pod,http://www.twopeasandtheirpod.com/honey-cinnamon-roasted-chickpeas/,http://forkify-api.herokuapp.com/images/honeycinnamonroastedchickpeas451a.jpg,99.99999999987293,http://www.twopeasandtheirpod.com,Honey Cinnamon Roasted Chickpeas,164.65501788400002,10.376087600600002,15.480371237,3.160757079
chickpea,1cea66,Epicurious,http://www.epicurious.com/recipes/food/views/Poached-Eggs-in-Tomato-Sauce-with-Chickpeas-and-Feta-368963,http://forkify-api.herokuapp.com/images/3689636539.jpg,99.99999999855757,http://www.epicurious.com,Poached Eggs in Tomato Sauce with Chickpeas and Feta,1037.5679,21.423900000000003,174.8683,42.655699999999996
chickpea,47851,101 Cookbooks,http://www.101cookbooks.com/archives/moroccan-carrot-and-chickpea-salad-recipe.html,http://forkify-api.herokuapp.com/images/moroccan_carrot_salad_recipe41be.jpg,99.99999997283365,http://www.101cookbooks.com,Moroccan Carrot and Chickpea Salad,1613.1966447099999,131.26464046200002,65.5053481,29.073957079
chickpea,6132fc,BBC Good Food,http://www.bbcgoodfood.com/recipes/5605/falafel-burgers,http://forkify-api.herokuapp.com/images/5605_MEDIUMe040.jpg,99.99999997278992,http://www.bbcgoodfood.com,Falafel burgers,2838.5430000000006,67.497,267.722,291.0912
chickpea,379b00,BBC Good Food,http://www.bbcgoodfood.com/recipes/333614/red-lentil-chickpea-and-chilli-soup,http://forkify-api.herokuapp.com/images/333614_MEDIUM9588.jpg,99.99999973797298,http://www.bbcgoodfood.com,"Red lentil, chickpea &amp; chilli soup",1232.0359999999998,24.476799999999997,183.19320000000002,56.693999999999996
chickpea,48034,101 Cookbooks,http://www.101cookbooks.com/archives/001567.html,http://forkify-api.herokuapp.com/images/ultimateveggieburgerrecipe49ac.jpg,99.99999887616337,http://www.101cookbooks.com,Ultimate Veggie Burger,343.012,11.536333333333332,53.61666666666667,14.675666666666666
chickpea,30237,All Recipes,http://allrecipes.com/Recipe/Spicy-Vegan-Potato-Curry/Detail.aspx,http://forkify-api.herokuapp.com/images/2854341229.jpg,99.99999775353476,http://allrecipes.com,Spicy Vegan Potato Curry,1918.1538661779998,112.04860275015,193.4379838756,62.42030798084999
chickpea,b66d90,BBC Good Food,http://www.bbcgoodfood.com/recipes/1499/moroccan-chickpea-soup,http://forkify-api.herokuapp.com/images/1499_MEDIUM4c34.jpg,99.99998686488769,http://www.bbcgoodfood.com,Moroccan chickpea soup,1561.4199999999998,29.700000000000006,271.468,68.62599999999999
chickpea,12170e,BBC Good Food,http://www.bbcgoodfood.com/recipes/1260646/chickpea-tomato-and-spinach-curry,http://forkify-api.herokuapp.com/images/1260646_MEDIUM36dc.jpg,99.99998407847235,http://www.bbcgoodfood.com,"Chickpea, tomato &amp; spinach curry",2424.8126,143.54720000000003,209.87529999999998,74.64979999999998
chickpea,99237a,Two Peas and Their Pod,http://www.twopeasandtheirpod.com/orzo-salad-with-chickpeas-cucumbers-lemon-dill-feta/,http://forkify-api.herokuapp.com/images/WholeWheatOrzoSaladwithCucumbersChickpeasFetaandDill3bcdc.jpg,99.99990628309119,http://www.twopeasandtheirpod.com,"Orzo Salad with Chickpeas, Cucumbers, Lemon, Dill, & Feta",987.5112682599997,28.699314008999995,143.055968555,46.186456185
chickpea,49834,Bon Appetit,http://www.bonappetit.com/recipes/2010/12/curried_lentil_soup,http://forkify-api.herokuapp.com/images/mare_curried_lentil_soup_h3d50.jpg,99.99990399051227,http://www.bonappetit.com,Curried Lentil Soup,740.049,23.684799999999996,111.0694,29.769
chickpea,47875,101 Cookbooks,http://www.101cookbooks.com/archives/new-year-noodle-soup-recipe.html,http://forkify-api.herokuapp.com/images/newyear_noodle_soup_recipe_xl46a3.jpg,99.99978240411092,http://www.101cookbooks.com,New Year Noodle Soup,1134.451897169,47.136493323399996,140.63961616999998,42.05809977649999
chickpea,d71581,Smitten Kitchen,http://smittenkitchen.com/blog/2010/02/chana-masala/,http://forkify-api.herokuapp.com/images/4318974369_7f67009edc8cba.jpg,99.99972785220994,http://www.smittenkitchen.com,chana masala,379.35890000000006,16.176599999999997,40.1745,17.7926
chickpea,36497,Simply Recipes,http://www.simplyrecipes.com/recipes/hummus/,http://forkify-api.herokuapp.com/images/hummus300x2008521b280.jpg,99.9995582317224,http://simplyrecipes.com,Hummus,955.6866666666665,71.24533333333333,73.00666666666666,25.605333333333334
chickpea,a7ecf6,Jamie Oliver,http://www.jamieoliver.com/recipes/pulses-recipes/vegetarian-chilli,http://forkify-api.herokuapp.com/images/642_2_1350913796_lrg49c8.jpg,99.99920410614183,http://www.jamieoliver.com,Vegetarian chilli,1795.7199999999998,139.91299999999998,98.83800000000002,43.02
chickpea,cf056a,Epicurious,http://www.epicurious.com/recipes/food/views/African-Curried-Coconut-Soup-with-Chickpeas-352349,http://forkify-api.herokuapp.com/images/epicuriousfacebook511b.png,99.9987097893499,http://www.epicurious.com,African Curried Coconut Soup with Chickpeas,1903.8541120799998,116.185311625,184.29836795899996,59.2796026232
chickpea,49480,Bon Appetit,http://www.bonappetit.com/recipes/quick-recipes/2011/12/poached-eggs-in-tomato-sauce-with-chickpeas-and-feta,http://forkify-api.herokuapp.com/images/PoachedEggsTomatoSauceChickpeasFeta64628dd.jpg,99.99849359474891,http://www.bonappetit.com,Poached Eggs in Tomato Sauce with Chickpeas and Feta,1037.5679,21.423900000000003,174.8683,42.655699999999996
chickpea,5a68e5,BBC Good Food,http://www.bbcgoodfood.com/recipes/72617/chickpeas-with-tomatoes-and-spinach,http://forkify-api.herokuapp.com/images/72617_MEDIUM2e7c.jpg,99.99770161228015,http://www.bbcgoodfood.com,Chickpeas with tomatoes &amp; spinach,1714.4832,32.804,267.79,77.13300000000001
chickpea,47890,101 Cookbooks,http://www.101cookbooks.com/archives/an-ideal-lunch-salad-recipe.html,http://forkify-api.herokuapp.com/images/an_ideal_lunch_saladd9cf.jpg,99.99756057189138,http://www.101cookbooks.com,An Ideal Lunch Salad,876.6144000000002,57.0041,49.06493333333334,44.55873333333333
chickpea,1c0fbf,Epicurious,http://www.epicurious.com/recipes/food/views/Chickpea-Salad-with-Lemon-Parmesan-and-Fresh-Herbs-364611,http://forkify-api.herokuapp.com/images/364611d7a3.jpg,99.997328601667,http://www.epicurious.com,"Chickpea Salad with Lemon, Parmesan, and Fresh Herbs",545.3519333333334,21.73046666666667,73.60400000000001,20.3738
lentil,26417,All Recipes,http://allrecipes.com/Recipe/Red-Lentil-Curry/Detail.aspx,http://forkify-api.herokuapp.com/images/490284baac.jpg,99.99999999997735,http://allrecipes.com,Red Lentil Curry,359.1590394195,10.121164929225,55.396487883899994,13.042664929224998
lentil,47868,101 Cookbooks,http://www.101cookbooks.com/archives/red-lentil-soup-with-lemon-recipe.html,http://forkify-api.herokuapp.com/images/red_lentil_soup_2011a924.jpg,99.99999999663922,http://www.101cookbooks.com,Red Lentil Soup with Lemon,974.5822999999997,20.855900000000005,145.2192,59.5935
lentil,73cf50,BBC Good Food,http://www.bbcgoodfood.com/recipes/2089/spiced-carrot-and-lentil-soup,http://forkify-api.herokuapp.com/images/2089_MEDIUM3e70.jpg,99.99999996664549,http://www.bbcgoodfood.com,Spiced carrot &amp; lentil soup,810.53,22.520999999999997,110.864,42.486999999999995
lentil,54a480,BBC Good Food,http://www.bbcgoodfood.com/recipes/4382/veggie-shepherds-pie-with-sweet-potato-mash,http://forkify-api.herokuapp.com/images/4382_MEDIUM2cec.jpg,99.99999994871305,http://www.bbcgoodfood.com,Veggie shepherd's pie with sweet potato mash,2223.7129999999997,58.1202,324.93600000000004,77.015
lentil,38280,Real Simple,http://www.realsimple.com/food-recipes/browse-all-recipes/winter-lentil-soup-10000001151425/index.html,http://forkify-api.herokuapp.com/images/winterlentilsoup_300f5f6a9b6.jpg,99.99999991732636,http://realsimple.com,Winter Lentil Soup,271.45500000000004,5.7631,52.13300000000001,5.361999999999999
lentil,49208f,BBC Good Food,http://www.bbcgoodfood.com/recipes/96608/sweet-potato-spinach-and-lentil-dahl,http://forkify-api.herokuapp.com/images/96608_MEDIUM8f10.jpg,99.99999986450568,http://www.bbcgoodfood.com,"Sweet potato, spinach &amp; lentil dahl",892.6,8.126999999999999,151.586,37.054
lentil,379b00,BBC Good Food,http://www.bbcgoodfood.com/recipes/333614/red-lentil-chickpea-and-chilli-soup,http://forkify-api.herokuapp.com/images/333614_MEDIUM9588.jpg,99.99999973797298,http://www.bbcgoodfood.com,"Red lentil, chickpea &amp; chilli soup",1232.0359999999998,24.476799999999997,183.19320000000002,56.693999999999996
lentil,47865,101 Cookbooks,http://www.101cookbooks.com/archives/green-lentil-soup-with-curried-brown-butter-recipe.html,http://forkify-api.herokuapp.com/images/kinfolk_feature3837.jpg,99.99999934276951,http://www.101cookbooks.com,Green Lentil Soup with Curried Brown Butter,1022.705,56.1941,96.6048,49.611
lentil,48053,101 Cookbooks,http://www.101cookbooks.com/archives/vegetarian-lentil-burgers-recipe.html,http://forkify-api.herokuapp.com/images/lentilburgerrecipe_07405f.jpg,99.99999031231295,http://www.101cookbooks.com,Vegetarian Lentil Burgers,319.962,10.952000000000002,39.64,15.851999999999999
lentil,5760e1,Chow,http://www.chow.com/recipes/29342-basic-lentil-soup,http://forkify-api.herokuapp.com/images/29342_basic_lentil_soup_2_620d9ef.jpg,99.99998854045322,http://www.chow.com,Basic Lentil Soup Recipe,674.0758484360001,9.832346110299998,136.51567922520002,25.7269722653
lentil,12170e,BBC Good Food,http://www.bbcgoodfood.com/recipes/1260646/chickpea-tomato-and-spinach-curry,http://forkify-api.herokuapp.com/images/1260646_MEDIUM36dc.jpg,99.99998407847235,http://www.bbcgoodfood.com,"Chickpea, tomato &amp; spinach curry",2424.8126,143.54720000000003,209.87529999999998,74.64979999999998
lentil,19886,All Recipes,http://allrecipes.com/Recipe/Lentil-Soup/Detail.aspx,http://forkify-api.herokuapp.com/images/1997443c50.jpg,99.99991610289698,http://allrecipes.com,Marie's Lentil Soup,423.901148883,9.03947659465,80.5206297766,13.66647659465
lentil,49834,Bon Appetit,http://www.bonappetit.com/recipes/2010/12/curried_lentil_soup,http://forkify-api.herokuapp.com/images/mare_curried_lentil_soup_h3d50.jpg,99.99990399051227,http://www.bonappetit.com,Curried Lentil Soup,740.049,23.684799999999996,111.0694,29.769
lentil,48052,101 Cookbooks,http://www.101cookbooks.com/archives/lively-up-yourself-lentil-soup-recipe.html,http://forkify-api.herokuapp.com/images/lentil_soup_recipe_0786c9.jpg,99.99986166983875,http://www.101cookbooks.com,Lively Up Yourself Lentil Soup,368.08000000000004,8.748999999999997,37.1415,36.097
lentil,8b261a,BBC Good Food,http://www.bbcgoodfood.com/recipes/2155646/lentil-and-bacon-soup,http://forkify-api.herokuapp.com/images/2155646_MEDIUMebbc.jpg,99.9997930608138,http://www.bbcgoodfood.com,Lentil &amp; bacon soup,751.4,14.845,124.5,39.565
lentil,e71b55,BBC Good Food,http://www.bbcgoodfood.com/recipes/1974663/curried-squash-lentil-and-coconut-soup,http://forkify-api.herokuapp.com/images/1974663_MEDIUM3cf6.jpg,99.99959901756013,http://www.bbcgoodfood.com,"Curried squash, lentil &amp; coconut soup",862.857,17.5209,144.532,43.81700000000001
lentil,36818,Simply Recipes,http://www.simplyrecipes.com/recipes/red_lentil_dal/,http://forkify-api.herokuapp.com/images/redlentildal300x20070170412.jpg,99.99844814305725,http://simplyrecipes.com,Red Lentil Dal,475.8088,6.8304,99.1982,14.613
lentil,48142,101 Cookbooks,http://www.101cookbooks.com/archives/pierce-street-vegetarian-chili-recipe.html,http://forkify-api.herokuapp.com/images/vegetarian_chili_recipe7415.jpg,99.99636875646131,http://www.101cookbooks.com,Pierce Street Vegetarian Chili,899.3621999999999,19.106666666666666,151.58776666666662,45.39066666666666
lentil,3fe366,BBC Good Food,http://www.bbcgoodfood.com/recipes/1364/spicy-root-and-lentil-casserole,http://forkify-api.herokuapp.com/images/1364_MEDIUM09a4.jpg,99.99357682674176,http://www.bbcgoodfood.com,Spicy root &amp; lentil casserole,1223.6604,12.529799999999998,230.02400000000003,57.887
lentil,48137,101 Cookbooks,http://www.101cookbooks.com/archives/super-natural-every-day-published-recipe.html,http://forkify-api.herokuapp.com/images/sne_roundup2098.jpg,99.9859304868457,http://www.101cookbooks.com,Super Natural Every Day: Published,2197.6160000000004,93.07800000000002,215.03899999999996,76.543
lentil,47921,101 Cookbooks,http://www.101cookbooks.com/archives/red-lentil-soup-recipe.html,http://forkify-api.herokuapp.com/images/red_lentil_soup_recipe9bac.jpg,99.9835427198884,http://www.101cookbooks.com,Red Lentil Soup,900.131,66.44086666666666,61.225633333333334,30.966000000000005
lentil,52e040,BBC Good Food,http://www.bbcgoodfood.com/recipes/1555/chicken-sweet-potato-and-coconut-curry,http://forkify-api.herokuapp.com/images/1555_MEDIUMd780.jpg,99.98317413896261,http://www.bbcgoodfood.com,"Chicken, sweet potato &amp; coconut curry",1988.1752,111.69479999999999,79.24000000000001,116.30900000000001
lentil,32bd33,BBC Good Food,http://www.bbcgoodfood.com/recipes/4107/roasted-butternut-squash-salad-with-soy-balsamic-d,http://forkify-api.herokuapp.com/images/4107_MEDIUM2c08.jpg,99.97574473113367,http://www.bbcgoodfood.com,Roasted butternut squash salad with soy balsamic dressing,2281.5070000000005,122.66980000000001,241.41770000000002,44.4138
apple,9630,All Recipes,http://allrecipes.com/Recipe/Country-Apple-Dumplings/Detail.aspx,http://forkify-api.herokuapp.com/images/387913dfb0.jpg,100.0,http://allrecipes.com,Country Apple Dumplings,776.4813414329999,40.428618480000004,58.810294932999994,47.572627422
apple,47335,The Pioneer Woman,http://thepioneerwoman.com/cooking/2008/02/apple_dumplings/,http://forkify-api.herokuapp.com/images/2295946365_d753a3a686_ocef6.jpg,100.0,http://thepioneerwoman.com,Apple Dumplings,748.611081372,25.828,128.329256036,9.394
apple,36482,Simply Recipes,http://www.simplyrecipes.com/recipes/how_to_make_fruit_leather/,http://forkify-api.herokuapp.com/images/fruitleather300x2001f9f84c4.jpg,99.99999999999989,http://simplyrecipes.com,How to Make Fruit Leather,859.536,0.259,220.02100000000002,5.978
apple,46896,The Pioneer Woman,http://thepioneerwoman.com/cooking/2012/09/granola-bars/,http://forkify-api.herokuapp.com/images/granolabars6e7c.jpg,99.9999999999924,http://thepioneerwoman.com,Granola Bars,2172.5429651928,108.82600202719999,262.1474841736,36.745613055199996
apple,35187,Closet Cooking,http://www.closetcooking.com/2011/12/caramel-apple-cheesecake-bars.html,http://forkify-api.herokuapp.com/images/Caramel2BApple2BCheesecake2BBars2B5002B27312fde15af.jpg,99.99999999984801,http://closetcooking.com,Caramel Apple Cheesecake Bars,1588.0962968,123.77787783199997,97.30119016399999,25.020163457600002
apple,46853,Smitten Kitchen,http://smittenkitchen.com/blog/2012/10/apple-mosaic-tart-with-salted-caramel/,http://forkify-api.herokuapp.com/images/8101634492_afde37dc20b2d4.jpg,99.99999999981635,http://www.smittenkitchen.com,apple mosaic tart with salted caramel,347.4138,17.2196,23.6494,0.5884
apple,27558,All Recipes,http://allrecipes.com/Recipe/Sarahs-Applesauce/Detail.aspx,http://forkify-api.herokuapp.com/images/25840e559.jpg,99.99999999715591,http://allrecipes.com,Sarah's Applesauce,88.77410000000002,0.8594999999999999,21.8,0.6581999999999999
apple,c54352,My Baking Addiction,http://www.mybakingaddiction.com/crock-pot-slow-cooker-apple-butter-recipe/,http://forkify-api.herokuapp.com/images/HomemadeAppleButterdad7.jpg,99.99999999529653,http://www.mybakingaddiction.com,Holiday Recipe Exchange | Slow Cooker Apple Butter,1708.9195606,7.687050810000001,452.4530567000001,10.162351215
apple,47003,The Pioneer Woman,http://thepioneerwoman.com/cooking/2011/08/pork-chops-with-apples-and-creamy-bacon-cheese-grits/,http://forkify-api.herokuapp.com/images/porkchops3435.jpg,99.99999995828892,http://thepioneerwoman.com,Pork Chops with Apples and Creamy Bacon Cheese Grits,1236.2768,74.53840000000001,69.04579999999999,74.14720000000001
apple,35746,Simply Recipes,http://www.simplyrecipes.com/recipes/baked_apples/,http://forkify-api.herokuapp.com/images/bakedapples300x200a2aa4259.jpg,99.99999974967237,http://simplyrecipes.com,Baked Apples,140.1372,7.3488,20.2783,0.9845999999999999
apple,47209,The Pioneer Woman,http://thepioneerwoman.com/cooking/2009/08/caramel-apple-sticky-buns/,http://forkify-api.herokuapp.com/images/3828323445_e95a51d208b1c6.jpg,99.99999933398585,http://thepioneerwoman.com,Caramel Apple Sticky Buns,1084.2790924,44.2040342623,132.81415231,37.26841848
apple,46958,The Pioneer Woman,http://thepioneerwoman.com/cooking/2012/01/apple-pecan-and-blue-cheese-salad-with-dried-cherries/,http://forkify-api.herokuapp.com/images/salad8c49.jpg,99.99999888988314,http://thepioneerwoman.com,"Apple, Pecan, and Blue Cheese Salad with Dried Cherries",1060.2570599894998,74.47280988109999,44.9750224442,61.5346823699
apple,1480,All Recipes,http://allrecipes.com/Recipe/Apple-Strudel-Muffins/Detail.aspx,http://forkify-api.herokuapp.com/images/173362b670.jpg,99.99999876378037,http://allrecipes.com,Apple Strudel Muffins,484.97515833333335,17.629475000000003,65.70863333333334,14.414216666666665
apple,54567,Two Peas and Their Pod,http://www.twopeasandtheirpod.com/apple-cinnamon-baked-oatmeal/,http://forkify-api.herokuapp.com/images/oatmealtoppingsac1d.jpg,99.99999858100519,http://www.twopeasandtheirpod.com,Apple Cinnamon Baked Oatmeal,2002.5843,61.3418,348.6423,42.97670000000001
apple,47990,101 Cookbooks,http://www.101cookbooks.com/archives/vegetarian-thanksgiving-recipes-recipe.html,http://forkify-api.herokuapp.com/images/vegetarian_thanksgiving_recipesf594.jpg,99.99999810317004,http://www.101cookbooks.com,Vegetarian Thanksgiving Recipes,2995.456,57.76699999999999,532.027,98.593
apple,4d5358,BBC Food,http://www.bbc.co.uk/food/recipes/applecrumble_2971,http://forkify-api.herokuapp.com/images/applecrumble_2971_16x96445.jpg,99.99999809679937,http://www.bbc.co.uk/food,Apple crumble,3540.4928,184.5505,473.854,14.739599999999998
apple,49507,Bon Appetit,http://www.bonappetit.com/recipes/2011/12/honey-bourbon-toddy,http://forkify-api.herokuapp.com/images/HoneyBourbonToddy6465969.jpg,99.99999729878111,http://www.bonappetit.com,Honey-Bourbon Toddy,684.826,14.2906,123.346,19.734199999999998
apple,1481,All Recipes,http://allrecipes.com/Recipe/Apple-Stuffed-Chicken-Breast/Detail.aspx,http://forkify-api.herokuapp.com/images/8530b681.jpg,99.99999555168424,http://allrecipes.com,Apple Stuffed Chicken Breast,101.1247,6.7252,6.3102,3.4196999999999997
